post_id,timestamp,text,category,sentiment,language,has_link,likes,comments,shares,is_spam
628,2025-07-23 00:41:00,When you open the fridge and forget why you came: 😀 #relatable,meme_joke,positive,en,1,138,45,38,0
1182,2025-05-01 10:38:00,POV: You at 8am meetings 🔥🔥,meme_joke,positive,fr,0,33,11,4,0
3382,2025-01-23 18:27:00,Feeling happy today! 🙌 #Breaking,personal_update,positive,hi,0,5,0,1,0
2423,2023-09-19 11:17:00,Weekend vibes at the New York! 😀,personal_update,neutral,fr,1,16,3,2,0
791,2023-12-15 02:43:00,Opinion: education reform will impact seniors the most.,politics,positive,en,0,48,10,13,0
4276,2023-01-11 19:26:00,Updating to say headphones performance improved after patch.,product_feedback,neutral,en,0,33,12,9,0
462,2024-09-22 22:35:00,Meetup at Sydney for community fair. RSVP below.,event,neutral,en,1,19,5,1,0
4403,2023-03-06 06:26:00,Use code BUNDLE for free shipping on coffee maker.,promotion,positive,es,0,30,9,6,0
552,2023-11-05 04:19:00,Report: power outage could affect students.,news,positive,de,1,16,4,3,0
3130,2024-09-13 04:53:00,"New day, new goals. #Breaking 😀",personal_update,neutral,fr,0,17,4,4,0
1445,2024-10-17 00:55:00,Friend: ‘We should work out.’ Us: 💪,meme_joke,neutral,hi,0,124,43,29,0
199,2023-11-21 11:09:00,"New day, new goals. #Fitness 🤔",personal_update,positive,hi,0,31,8,1,0
2590,2024-07-21 10:36:00,Thanks Globex support for resolving my issue fast!,customer_support,neutral,en,0,12,2,3,0
403,2024-09-16 13:54:00,Photos from book club are up—tag yourself!,event,positive,en,1,104,32,19,0
3960,2025-07-07 02:43:00,Mental health matters. Take a break. 😅,health_wellness,positive,en,0,32,3,6,0
4190,2024-03-05 07:57:00,Meetup at Sydney for music festival. RSVP below.,event,neutral,en,1,92,10,14,0
4764,2024-01-02 01:03:00,Feeling grateful today! 😂 #LOL,personal_update,positive,en,0,72,23,4,0
2096,2023-06-29 04:40:00,Latest update on data breach: authorities confirm new info.,news,positive,es,0,126,21,32,0
2901,2023-07-13 00:56:00,Public health update: power outage cases rising in Sydney.,health_wellness,positive,en,1,45,16,10,0
4463,2024-02-23 16:40:00,Reminder: drink water and stretch today! 💪,health_wellness,neutral,en,0,38,14,4,0
651,2024-07-07 11:07:00,Feeling meh today! 🙌 #LOL,personal_update,positive,es,0,49,17,6,0
709,2023-01-18 06:33:00,Photos from music festival are up—tag yourself!,event,neutral,fr,1,80,9,10,0
1481,2024-07-27 16:06:00,Debate tonight on climate action. What are your thoughts?,politics,negative,en,0,67,10,16,0
4415,2023-09-02 19:07:00,Tigers with an unbelievable win tonight! #Tech,sports,positive,fr,0,91,25,7,0
3066,2023-05-16 19:43:00,Countdown to book club: only 3 days left!,event,neutral,en,0,76,17,9,0
2396,2024-02-17 16:59:00,When you open the fridge and forget why you came: 🔥 #relatable,meme_joke,positive,en,0,169,40,39,0
1770,2024-01-07 14:17:00,Exclusive: coffee maker bundle for $53!,promotion,positive,en,1,26,6,5,0
315,2025-05-25 01:07:00,Just had pasta with friends. So good! 🙌,personal_update,positive,hi,0,27,8,5,0
3762,2023-02-10 09:57:00,When you open the fridge and forget why you came: 🎉 #relatable,meme_joke,positive,en,0,148,31,20,0
4910,2024-09-16 04:45:00,Meetup at London for music festival. RSVP below.,event,positive,en,1,101,21,16,0
114,2023-04-21 20:53:00,Public health update: data breach cases rising in Sydney.,health_wellness,neutral,en,0,11,3,0,0
961,2023-02-18 08:22:00,Record broken: K. Garcia sets new high for points.,sports,positive,en,1,64,9,8,0
2911,2023-12-19 15:22:00,Join us at the tech summit this Tuesday! Tickets available now. #LOL,event,positive,en,1,74,23,4,0
3406,2025-05-18 07:21:00,Missed my mom today. 💪,personal_update,positive,de,0,34,4,7,0
1624,2024-09-12 03:39:00,Fact check: claims about tax policy and taxes.,politics,neutral,de,0,17,4,2,0
3323,2024-03-06 21:51:00,Feature request: please add noise cancellation to smartwatch.,product_feedback,negative,en,0,29,7,1,0
5000,2025-04-20 22:19:00,Feature request: please add dark mode to coffee maker.,product_feedback,neutral,en,0,22,7,4,0
1819,2023-08-23 14:15:00,Opinion: education reform will impact students the most.,politics,neutral,hi,0,48,19,4,0
3195,2024-02-15 05:04:00,Starting a 30-day strength challenge. Who’s in?,health_wellness,positive,en,0,83,20,11,0
3008,2023-03-16 03:54:00,Photos from music festival are up—tag yourself!,event,neutral,hi,1,96,17,18,0
3415,2023-12-04 02:50:00,Record broken: A. Singh sets new high for runs.,sports,positive,es,1,48,5,8,0
4529,2025-02-17 22:35:00,Reminder: drink water and stretch today! 🔥,health_wellness,positive,en,0,57,16,11,0
1898,2024-03-05 15:10:00,Tried keto for a week—here’s how I feel.,health_wellness,neutral,fr,1,28,6,4,0
1919,2024-03-15 21:07:00,Livestream starts at 10am! Don’t miss the book club.,event,positive,es,0,113,16,11,0
1271,2023-01-08 02:30:00,Join us at the music festival this Tuesday! Tickets available now. #Event,event,positive,en,1,78,30,7,0
4177,2024-12-15 03:43:00,The Stark app keeps crashing after update.,customer_support,neutral,de,0,15,4,0,0
4963,2024-10-30 13:33:00,Just had paneer tikka with friends. So good! 💪,personal_update,neutral,en,1,54,21,15,0
4884,2024-10-14 16:56:00,New drop: sneakers! Grab yours today.,promotion,neutral,en,0,37,12,7,0
4095,2024-02-19 16:03:00,Buy 1 get 1 on all coffee maker until Sunday.,promotion,positive,en,0,67,15,16,0
3160,2023-09-28 19:36:00,Loving the new Globex headphones! Battery lasts all day.,product_feedback,negative,en,0,12,3,0,0
1814,2023-09-30 07:21:00,This cat has more confidence than me 💪,meme_joke,neutral,en,0,133,29,6,0
2427,2024-05-21 12:08:00,Photos from charity run are up—tag yourself!,event,positive,en,0,71,7,12,0
3951,2024-06-11 14:59:00,Thanks Acme support for resolving my issue fast!,customer_support,positive,en,0,17,3,3,0
4429,2023-04-20 08:41:00,Heads up: concert announcement expected later this week.,news,neutral,es,1,16,2,4,0
2143,2025-06-16 19:39:00,"Hi Acme, my order #52378 hasn’t arrived. Please help.",customer_support,negative,en,0,10,3,1,0
1627,2024-09-18 15:48:00,This cat has more confidence than me 🎉,meme_joke,neutral,es,1,131,46,32,0
790,2023-09-25 19:23:00,Record broken: M. Khan sets new high for goals.,sports,neutral,en,1,12,1,1,0
3787,2023-01-18 20:18:00,Public health update: policy change cases rising in Berlin.,health_wellness,positive,fr,0,59,18,8,0
1865,2024-02-02 13:05:00,Weekend vibes at the Toronto! 💖,personal_update,negative,es,0,14,4,1,0
2866,2025-01-09 21:53:00,This cat has more confidence than me 🥲,meme_joke,neutral,en,0,13,2,1,0
872,2024-02-02 03:01:00,Feeling tired today! 😴 #Health,personal_update,positive,en,0,64,6,12,0
3272,2024-09-15 02:00:00,Just had ramen with friends. So good! 💖,personal_update,negative,en,0,18,7,4,0
3834,2025-05-29 10:07:00,Record broken: R. Patel sets new high for aces.,sports,neutral,de,0,12,1,0,0
74,2023-02-03 05:59:00,When you open the fridge and forget why you came: 😂 #relatable,meme_joke,neutral,hi,0,81,29,15,0
1753,2024-12-16 03:46:00,Latest update on policy change: authorities confirm new info.,news,neutral,en,1,26,2,7,0
1422,2024-11-28 14:59:00,Transfer rumor: A. Singh to Royals?,sports,neutral,fr,0,35,4,10,0
4222,2025-01-06 16:20:00,Friend: ‘We should work out.’ Us: 😂,meme_joke,positive,en,0,165,49,46,0
4694,2025-02-09 19:24:00,Rally at Toronto calling for climate action reform.,politics,neutral,en,1,12,3,1,0
4370,2024-12-10 20:57:00,In-depth: What weather alert means for New York.,news,neutral,hi,0,63,16,17,0
4576,2024-03-03 02:19:00,New drop: sneakers! Grab yours today.,promotion,positive,de,0,64,18,18,0
3810,2024-02-17 19:37:00,Starting a 30-day strength challenge. Who’s in?,health_wellness,neutral,en,0,67,21,16,0
2245,2024-08-17 15:31:00,The sneakers design is sleek but camera needs work.,product_feedback,neutral,fr,0,27,10,7,0
3048,2024-05-29 00:32:00,Feeling grateful today! 🎉 #Fitness,personal_update,positive,en,0,23,8,1,0
2446,2023-06-14 13:23:00,POV: You at 8am meetings 🥲🥲,meme_joke,neutral,en,0,36,8,7,0
495,2023-10-24 09:16:00,"New day, new goals. #MondayMotivation 😀",personal_update,positive,en,0,19,6,3,0
3131,2023-06-08 09:48:00,Join us at the tech summit this Thursday! Tickets available now. #MondayMotivation,event,positive,en,0,51,13,8,0
4322,2025-02-04 20:53:00,New bill on education reform passes in London.,politics,negative,en,0,28,3,5,0
4398,2024-01-06 12:57:00,Me: I’ll sleep early. Also me at 3am: 💪,meme_joke,positive,en,1,41,12,2,0
1165,2023-09-14 00:27:00,Breaking: policy change just happened in Toronto. Details emerging. #Sale,news,neutral,en,1,13,3,1,0
3735,2024-07-19 13:53:00,Weekend vibes at the Toronto! 🤷,personal_update,positive,en,1,20,2,2,0
1731,2023-10-03 02:00:00,Report: policy change could affect seniors.,news,neutral,hi,1,66,15,6,0
4813,2024-06-30 08:13:00,"Refund request for defective smartwatch, DM sent.",customer_support,neutral,en,0,18,2,2,0
2403,2025-06-12 07:21:00,Report: data breach could affect seniors.,news,neutral,en,0,62,22,17,0
3404,2024-04-03 10:25:00,The laptop design is sleek but camera needs work.,product_feedback,negative,de,0,22,8,3,0
619,2024-03-22 04:11:00,When you open the fridge and forget why you came: 😴 #relatable,meme_joke,positive,en,0,56,7,4,0
1698,2023-05-22 20:43:00,Tried keto for a week—here’s how I feel.,health_wellness,negative,de,0,12,2,0,0
3594,2023-08-15 01:54:00,Weekend vibes at the New York! 😅,personal_update,positive,en,0,15,5,1,0
1958,2024-02-11 14:51:00,Buy 1 get 1 on all headphones until Tuesday.,promotion,positive,en,0,51,15,8,0
1222,2024-12-24 18:56:00,Meetup at Sydney for book club. RSVP below.,event,positive,hi,0,75,16,20,0
2074,2023-11-23 10:57:00,Join us at the tech summit this Sunday! Tickets available now. #Sports,event,neutral,en,0,86,25,24,0
3411,2023-05-10 02:43:00,Matchday! Royals vs Lions at 2pm. Predictions?,sports,negative,en,0,97,18,17,0
870,2023-12-03 20:23:00,Updating to say coffee maker performance improved after patch.,product_feedback,neutral,fr,0,33,6,4,0
2719,2024-04-25 21:30:00,Starting a 30-day meditation challenge. Who’s in?,health_wellness,positive,en,0,85,28,23,0
1043,2025-03-13 16:42:00,Use code SAVE20 for free shipping on smartwatch.,promotion,positive,en,1,62,18,15,0
1362,2024-03-14 05:40:00,Join us at the book club this Monday! Tickets available now. #LOL,event,positive,hi,1,101,32,5,0
357,2024-02-15 04:52:00,Matchday! Tigers vs Warriors at 2pm. Predictions?,sports,positive,en,0,21,7,3,0
1163,2023-01-17 20:38:00,"Refund request for defective smartwatch, DM sent.",customer_support,negative,en,0,13,1,1,0
2766,2024-09-19 09:35:00,Countdown to book club: only 6 days left!,event,positive,en,1,54,7,3,0
3253,2024-01-05 09:56:00,Just had tacos with friends. So good! 🔥,personal_update,neutral,hi,0,45,12,3,0
1439,2023-10-03 13:03:00,Exclusive: headphones bundle for $169!,promotion,neutral,hi,1,31,11,3,0
3604,2023-02-27 16:49:00,Friend: ‘We should work out.’ Us: 💖,meme_joke,positive,hi,0,145,33,7,0
4941,2023-09-11 10:15:00,Meetup at Toronto for community fair. RSVP below.,event,positive,en,0,31,9,6,0
4594,2025-05-04 22:42:00,Buy 1 get 1 on all sneakers until Thursday.,promotion,neutral,en,0,18,3,3,0
3640,2024-06-04 17:19:00,Buy 1 get 1 on all sneakers until Wednesday.,promotion,neutral,fr,0,18,3,3,0
1254,2024-10-28 12:19:00,Meetup at Mumbai for charity run. RSVP below.,event,neutral,en,0,81,23,4,0
3366,2023-06-29 19:32:00,Report: policy change could affect small businesses.,news,neutral,de,1,39,12,3,0
333,2024-01-12 21:17:00,Join us at the charity run this Sunday! Tickets available now. #News,event,positive,es,1,93,12,18,0
3695,2023-10-27 18:19:00,"New day, new goals. #Tech 😅",personal_update,negative,en,0,50,6,13,0
3569,2024-04-10 13:34:00,Mental health matters. Take a break. 💖,health_wellness,positive,hi,0,45,13,5,0
2729,2023-05-04 20:08:00,The Globex app keeps crashing after update.,customer_support,negative,es,0,8,1,0,0
3668,2023-07-16 17:40:00,Photos from tech summit are up—tag yourself!,event,neutral,en,1,24,2,1,0
1631,2023-10-06 00:38:00,Having trouble logging into my Stark account—any fix?,customer_support,neutral,en,1,18,2,5,0
1117,2025-03-31 16:57:00,Exclusive: laptop bundle for $147!,promotion,positive,en,0,31,8,6,0
1850,2025-03-16 23:54:00,Tough loss for Royals. Refs were wild.,sports,negative,en,1,66,19,10,0
3555,2024-08-07 17:59:00,Heads up: data breach expected later this week.,news,neutral,de,1,118,36,19,0
3154,2025-01-11 00:00:00,This cat has more confidence than me 🤷,meme_joke,positive,en,0,70,22,14,0
3266,2023-05-09 09:29:00,Just had biryani with friends. So good! 🥲,personal_update,neutral,hi,0,22,4,4,0
1666,2025-03-26 06:34:00,Report: power outage could affect seniors.,news,neutral,en,1,25,9,5,0
446,2024-01-03 20:29:00,Photos from charity run are up—tag yourself!,event,positive,fr,0,40,14,5,0
2246,2025-01-18 18:54:00,Heads up: power outage expected later this week.,news,neutral,en,0,58,7,3,0
453,2024-08-22 16:00:00,Just had ramen with friends. So good! 💪,personal_update,positive,en,0,6,0,1,0
1552,2025-01-16 17:03:00,Weekend vibes at the Toronto! 😀,personal_update,positive,en,0,68,19,4,0
4435,2025-07-11 01:39:00,This cat has more confidence than me 😅,meme_joke,positive,en,1,42,9,12,0
2955,2023-07-16 15:01:00,Me: I’ll sleep early. Also me at 3am: 🤷,meme_joke,positive,fr,0,13,5,2,0
15,2024-04-01 05:47:00,Exclusive: sneakers bundle for $284!,promotion,neutral,fr,1,35,7,9,0
3629,2025-03-23 10:33:00,FLASH SALE: sneakers at 50% off. Limited time! #LOL,promotion,neutral,de,1,33,9,7,1
946,2023-06-13 03:35:00,FLASH SALE: sneakers at 10% off. Limited time! #Health,promotion,neutral,en,0,33,11,2,0
248,2024-01-22 10:56:00,New bill on education reform passes in Mumbai.,politics,neutral,en,0,14,5,3,0
4698,2023-03-11 14:40:00,Matchday! Tigers vs United at 2pm. Predictions?,sports,positive,es,0,47,13,3,0
361,2024-04-18 06:59:00,FLASH SALE: smartwatch at 30% off. Limited time! #News,promotion,negative,hi,0,24,6,2,1
4657,2023-04-04 07:00:00,Fact check: claims about healthcare and taxes.,politics,positive,es,0,5,1,1,0
1615,2025-07-13 15:49:00,Latest update on policy change: authorities confirm new info.,news,neutral,hi,0,20,6,5,0
2304,2024-02-17 02:59:00,"Hi Initech, my order #66986 hasn’t arrived. Please help.",customer_support,negative,en,1,16,4,3,0
4142,2023-10-27 21:20:00,Not impressed with Acme's coffee maker build quality.,product_feedback,positive,de,0,17,3,1,0
3169,2024-08-31 16:44:00,Me: I’ll sleep early. Also me at 3am: 😂,meme_joke,positive,de,1,25,5,3,0
2479,2024-01-29 12:02:00,Weekend vibes at the Toronto! 🔥,personal_update,positive,en,0,11,1,1,0
4215,2024-10-04 10:21:00,Livestream starts at 10am! Don’t miss the music festival.,event,neutral,es,1,77,29,16,0
4181,2023-07-06 23:45:00,POV: You at 8am meetings 💪💪,meme_joke,positive,en,0,84,20,22,0
4885,2024-01-16 20:51:00,Updating to say smartwatch performance improved after patch.,product_feedback,neutral,en,0,10,3,0,0
3164,2024-02-09 13:57:00,Transfer rumor: R. Patel to Warriors?,sports,negative,es,0,28,11,1,0
491,2023-05-18 01:07:00,Missed my sister today. 💪,personal_update,positive,en,0,12,3,1,0
863,2023-09-01 23:00:00,Reminder: drink water and stretch today! 🤷,health_wellness,neutral,en,1,56,13,11,0
1741,2023-10-18 19:17:00,Meetup at Mumbai for book club. RSVP below.,event,neutral,en,0,76,29,7,0
4100,2024-04-05 02:54:00,Mental health matters. Take a break. 💖,health_wellness,positive,fr,0,21,3,4,0
4386,2025-05-22 03:45:00,Loving the new Stark smartwatch! Battery lasts all day.,product_feedback,neutral,de,0,35,12,6,0
2448,2025-01-14 00:47:00,This cat has more confidence than me 🥲,meme_joke,negative,es,0,119,34,23,0
4231,2024-11-15 11:40:00,Missed my dad today. 🤷,personal_update,positive,hi,0,62,17,7,0
507,2023-11-14 18:39:00,The laptop design is sleek but camera needs work.,product_feedback,neutral,en,0,20,2,3,0
2678,2025-03-31 12:20:00,Rally at Toronto calling for tax policy reform.,politics,negative,hi,0,50,12,6,0
2996,2025-07-28 08:08:00,Photos from charity run are up—tag yourself!,event,positive,en,1,55,15,6,0
1943,2023-03-25 12:18:00,Meetup at Delhi for charity run. RSVP below.,event,neutral,en,0,80,17,20,0
1223,2023-09-09 09:56:00,POV: You at 8am meetings 😅😅,meme_joke,neutral,en,1,92,32,9,0
1114,2025-03-14 23:54:00,Tried vegan for a week—here’s how I feel.,health_wellness,neutral,en,0,53,5,10,0
1906,2025-05-16 16:19:00,Reminder: drink water and stretch today! 🥲,health_wellness,positive,en,0,47,14,10,0
3424,2024-11-19 11:18:00,Record broken: M. Khan sets new high for runs.,sports,neutral,en,0,9,1,1,0
1878,2025-05-26 20:49:00,Breaking: weather alert just happened in Toronto. Details emerging. #Sale,news,neutral,en,1,76,27,15,0
4673,2023-05-06 20:12:00,Exclusive: headphones bundle for $298!,promotion,neutral,de,1,19,5,4,0
434,2024-02-06 05:19:00,Countdown to community fair: only 13 days left!,event,positive,de,1,42,8,2,0
2365,2023-03-16 06:54:00,Tough loss for Royals. Refs were wild.,sports,neutral,de,1,54,7,3,0
3155,2024-06-26 07:18:00,When you open the fridge and forget why you came: 😴 #relatable,meme_joke,positive,de,0,83,16,11,0
2836,2024-09-26 23:12:00,Report: policy change could affect seniors.,news,positive,en,1,26,8,2,0
2093,2023-02-01 19:14:00,"New day, new goals. #LOL 😅",personal_update,positive,fr,0,70,21,7,0
3011,2024-12-13 23:05:00,"New day, new goals. #Sale 😅",personal_update,positive,en,0,6,1,0,0
3163,2023-10-01 07:58:00,Weekend vibes at the Berlin! 🥲,personal_update,neutral,en,1,43,15,10,0
2946,2025-07-01 05:49:00,Loving the new Stark coffee maker! Battery lasts all day.,product_feedback,negative,de,0,8,2,1,0
3917,2025-07-20 04:50:00,Report: weather alert could affect seniors.,news,neutral,en,0,76,24,5,0
2917,2024-04-28 07:24:00,Mental health matters. Take a break. 💖,health_wellness,neutral,hi,0,18,6,5,0
1103,2023-12-11 09:38:00,Report: concert announcement could affect commuters.,news,neutral,hi,1,43,11,9,0
